"methods","samples.a","samples.b","samples.g","samples.k","samples"
"Wasserstein",2.00078900204971,2.38325091311708,4.14472596952692,0.252832877449691,3.2635435811244
"Wasserstein",3.90346355037764,0.554750312585384,4.93621860165149,0.97609503660351,2.97882878221571
"Wasserstein",2.80936985742301,0.863771713338792,3.31561939092353,0.942993375938386,3.31829870585352
"Wasserstein",3.88450445607305,0.211934135295451,3.54106951039284,1.82201631600037,3.4361806535162
"Wasserstein",3.75543502392247,0.418874686583877,1.45148675655946,1.10245893709362,3.49572968669236
"Wasserstein",3.09644533786923,1.10611967975274,8.12315713381395,0.29173331335187,3.3736159815453
"Wasserstein",2.74748987983912,2.3965784534812,9.34490259969607,0.0012436299584806,3.43408117536455
"Wasserstein",2.08506096387282,1.23339124256745,6.29532395862043,0.71563191479072,3.31412992207333
"Wasserstein",2.20269032986835,1.58425994683057,8.29573224531487,0.428609321825206,2.60407683905214
"Wasserstein",3.12025654362515,0.27064386755228,2.29844244662672,1.30911874817684,2.50909271417186
"Wasserstein",2.7704776567407,0.98957204259932,9.06898806802928,0.999535203445703,2.31344434432685
"Wasserstein",3.1997519521974,1.15821880521253,2.51910912105814,0.33237955532968,2.49777042074129
"Wasserstein",3.42237896518782,0.706045071128756,7.47053349623457,0.335430563427508,3.2883870927617
"Wasserstein",2.01506028184667,1.72817506827414,6.41864476725459,0.116916033439338,3.06953547522426
"Wasserstein",3.80629592109472,0.71049019927159,8.85159915545955,0.468776123598218,2.7296800003387
"Wasserstein",3.52458466542885,0.688429803121835,8.69159316411242,0.982724169734865,3.36196724325418
"Wasserstein",2.28188487701118,0.377600069623441,5.38545036688447,1.05882363859564,3.23162368265912
"Wasserstein",3.41546431649476,1.30242155864835,8.94012732198462,0.385779726784676,3.25605830643326
"Wasserstein",2.78475244529545,1.54835570370778,4.25120481522754,0.150852014776319,3.53443460073322
"Wasserstein",1.67091221315786,1.42705622361973,6.02302469778806,0.156876475084573,2.36850225599483
"Wasserstein",3.74657810898498,0.694209206849337,7.54118592711166,0.811095091048628,3.25598910683766
"KL divergence",2.85628628917038,2.13009827537462,9.14134849095717,0.387017759494483,2.92924881679937
"KL divergence",2.65425903489813,0.577689332421869,6.52060432126746,3.40656846296042,2.72157068131492
"KL divergence",2.74248600471765,0.872814336325973,4.16034776018932,2.57020940771326,2.68260691547766
"KL divergence",3.86755754705518,1.86340574640781,2.22901683533564,0.476540932431817,2.71504303207621
"KL divergence",2.81247537815943,1.09190921764821,2.84856628859416,0.119208656251431,2.21627150662243
"KL divergence",3.07535303290933,2.16717570321634,5.73648605495691,0.237327085342258,3.14476854400709
"KL divergence",3.45142736332491,1.11827962100506,4.23255043569952,1.13805005792528,2.85981077002361
"KL divergence",3.53995109675452,3.62992119975388,4.43439502967522,0.572204394266009,3.04549701279029
"KL divergence",2.94814127730206,0.539675944019109,6.24763377942145,2.58484312798828,3.04200764046982
"KL divergence",3.16937382565811,2.24987908266485,2.99648056970909,0.423299644608051,3.86604265775532
"KL divergence",3.41881060507149,1.1224941839464,0.963864764198661,0.333128059282899,3.24128139065579
"KL divergence",3.1100931763649,0.506714980583638,5.66874095471576,3.7147954152897,3.11692992923781
"KL divergence",3.49795697722584,4.53686526278034,6.80754676926881,0.331561923958361,3.64976731128991
"KL divergence",3.21870230371132,1.11035753739998,0.217735248152167,0.717415569815785,3.81106805056334
"KL divergence",3.53662444045767,2.95526694040745,4.2473231931217,0.768178007565439,3.29964058008045
"KL divergence",2.69335846183822,0.157228789757937,4.05661969445646,1.81711493059993,2.95790632022545
"KL divergence",2.89526043459773,1.50102658662945,4.73403014941141,0.571280268486589,3.51318866945803
"KL divergence",3.42359250644222,0.888449978083372,1.10275745624676,0.317436249461025,2.52975038718432
"KL divergence",2.59292197646573,0.181418757420033,1.20448879199103,2.2506813891232,2.85659676184878
"KL divergence",2.54314673366025,2.05536139430478,8.9265036652796,0.059365495108068,3.86820652754977
"KL divergence",2.37682744394988,0.352712969761342,6.76596845500171,1.45269684260711,2.55732096731663
"KL divergence",3.2997496961616,2.94706457993016,3.15963027765974,0.518860211595893,3.02708922419697
"KL divergence",4.80082059046254,4.91710164351389,2.20912224147469,0.197030000854284,2.82848915085196
"KL divergence",3.71170970378444,4.85614857636392,5.3638731315732,0.318464427255094,2.57507818052545
"KL divergence",3.77633993048221,4.18665579985827,2.9879363393411,0.489581257570535,2.85778238903731
"KL divergence",3.10296903597191,1.38233999954537,1.05868186801672,1.84309391304851,3.19197167409584
"KL divergence",2.73039281368256,0.341474965680391,4.27312108920887,3.52419533068314,3.15237538190559
"KL divergence",3.23929322417825,1.24844148522243,7.22612047800794,0.590514959767461,3.29804220004007
"KL divergence",2.87139724940062,3.14328908687457,4.92261911276728,0.232375285122544,3.14116966212168
"KL divergence",4.26420820178464,2.53012800356373,1.45403452217579,0.47595685813576,3.61773122334853
"KL divergence",3.62218231894076,4.5568570564501,3.34339168388397,0.0932964077219367,3.61613461049274
"KL divergence",3.22564598871395,0.634923682082444,6.86556909698993,1.36822017841041,3.6324835405685
"KL divergence",3.98563912836835,6.32664100034162,4.24759226851165,0.0296464073471725,2.7681584097445
"KL divergence",3.01356566837057,0.84559713024646,2.09442667430267,2.11008928483352,2.49169438844547
"KL divergence",3.05055541684851,1.6322207543999,8.59433840494603,1.16823696764186,2.44868156965822
"KL divergence",2.47471537441015,0.548160336911678,9.43755909102038,0.711384646128863,3.21698828367516
"KL divergence",5.21037100581452,6.41063060611486,2.41358289029449,0.199478920549154,2.18187311664224
"KL divergence",2.69209883641452,0.704049696214497,8.87806734070182,1.33565109455958,3.25711608864367
"KL divergence",2.41589896380901,1.52034591184929,8.9553500409238,0.129327545873821,3.16218001535162
"KL divergence",3.28716904856265,1.13678733119741,8.79989226115867,0.984129742719233,3.36726202163845
"KL divergence",2.95207693940029,1.18291967781261,9.6373355621472,0.821688228752464,2.37109540728852
"KL divergence",3.24554778402671,1.31998339900747,3.93788037355989,1.43840962322429,2.88656470598653
"KL divergence",3.92596313962713,4.18739867862314,2.45262920623645,0.252020282205194,3.20526215946302
"KL divergence",2.79878250323236,0.543185267597437,5.10844432283193,2.69731115084141,3.53453307412565
"KL divergence",3.26709139859304,1.59804517636076,7.33401274075732,1.06353107606992,3.05314690573141
"KL divergence",2.94723689323291,1.11410815967247,5.12745430227369,2.49533060705289,2.6173983910121
"KL divergence",2.95849332818761,0.710099870339036,6.66627034079283,1.70312084956095,2.48731062514707
"KL divergence",3.73718254501,2.35790007282048,3.02658096188679,0.77143190195784,3.57175337150693
"KL divergence",2.85058290697634,1.04273423785344,4.49869458097965,1.12397134536877,3.53675823658705
"KL divergence",2.45598329231143,0.770009343978018,4.22677555819973,2.0944653567858,2.82925175502896
"KL divergence",3.98811986902729,1.99171492364258,1.35459715733305,0.33425813075155,2.68295030575246
"KL divergence",3.17547975573689,3.2468549022451,6.49664864875376,0.742522985674441,2.53619333729148
"KL divergence",3.07038256665692,2.29009076254442,5.93256040709093,0.453684504609555,2.44810668285936
"KL divergence",2.52202209085226,0.220116502605379,6.44188584527001,1.5008866158314,3.03560791304335
"KL divergence",2.7749075810425,1.66212933370844,4.58718217909336,0.154381692409515,3.22101752040908
"KL divergence",3.36364714661613,2.28535150643438,7.05622858833522,1.41249967971817,2.76330394670367
"KL divergence",2.44500349275768,0.847265787888318,5.95798765076324,2.1649976936169,3.53620808571577
"KL divergence",2.76057886192575,2.07568012410775,7.53400216810405,0.755940065719187,2.57151784840971
"KL divergence",3.25488020200282,2.79999868944287,9.36115068383515,0.506399020086974,3.29733017832041
"KL divergence",2.68761328421533,1.30578202893957,6.94545103702694,0.665687648579478,2.59086556266993
"KL divergence",3.65736693143845,3.30991548951715,2.62659097090364,0.399668077006936,2.59108227910474
"KL divergence",2.9276596638374,2.7282152720727,6.99179706163704,0.140390030574054,3.21072144666687
"KL divergence",2.87084803683683,0.623044506646693,0.736686992458999,1.06995800044388,2.21417014952749
"KL divergence",2.97979804920033,2.09873210871592,1.64525198051706,0.317581831477582,3.57469369191676
"KL divergence",2.67021318664774,1.05635288404301,7.33594944467768,0.592635229695588,2.64165675733238
"KL divergence",3.2152609154582,2.37669870490208,3.4481834131293,0.104466709308326,2.80995025299489
"KL divergence",3.36055121384561,1.20707588503137,2.22149451030418,2.15430036652833,3.36038601817563
"KL divergence",3.14690480241552,2.65729202423245,6.19350302265957,0.196090424433351,3.20878912229091
"KL divergence",3.56788743054494,5.64304900122806,5.68074447801337,0.299596134573221,3.48082016920671
"KL divergence",3.22249558288604,1.60809627966955,6.93394288420677,0.427033957093954,2.65766092110425
"KL divergence",2.98927289200947,0.670808779541403,8.7327952333726,0.762484762817621,2.80865022912621
"KL divergence",3.27009374275804,3.51285400101915,4.96545985108241,0.384669366758317,3.58838699059561
"KL divergence",3.10855914838612,0.551896353717893,1.96289809886366,0.895070335827768,2.59243617532775
"KL divergence",3.7102941586636,7.42282416671515,5.95532591221854,0.110933918040246,2.28489516768605
"KL divergence",2.79222051613033,0.81891753943637,4.61245202459395,1.22022011550143,3.15046605886891
"KL divergence",2.71145781502128,1.73224996775389,6.32246612105519,1.87451118370518,2.47182600433007
"KL divergence",3.54085620492697,1.98196328245103,1.27214450156316,0.330789107829332,2.9408331704326
"KL divergence",2.93912579538301,3.64678652491421,8.25793907046318,0.289200164843351,2.89327601669356
"KL divergence",2.46027483139187,1.0298346541822,1.00563872139901,1.40564432367682,3.00582549534738
"KL divergence",3.22494689142331,1.88435528194532,6.13167702453211,0.699939816258848,3.23173189768568
"KL divergence",2.99924948019907,2.05534695414826,3.19088264834136,0.148476716130972,3.3891823515296
"KL divergence",3.75690008280799,2.27296871365979,1.69494280358776,0.105436330195516,3.37641680147499
"KL divergence",3.01010343711823,1.34241570951417,1.86259595211595,1.39844222459942,3.89026470249519
"KL divergence",2.98252712236717,0.461057110223919,2.38295033806935,1.74698246642947,2.78046196559444
"KL divergence",2.67657114425674,1.50595263112336,5.61760823475197,0.638874908909202,2.62036472326145
"KL divergence",3.25974679784849,3.42713367659599,5.97130000125617,0.297268251888454,3.76805936219171
"KL divergence",3.08427861426026,1.44097412703559,1.96778816403821,1.13639115123078,2.18727289466187
"KL divergence",4.09944124286994,6.02952371351421,6.43908094381914,0.430869099218398,3.08046083664522
"KL divergence",3.51831234525889,2.29942771373317,1.9254217366688,0.106485632713884,2.65816824743524
"KL divergence",3.53695128345862,5.05494795972481,9.73058751551434,0.298127210699022,2.31301044113934
"KL divergence",3.22538155131042,3.52177747758105,5.58420988265425,0.116719081997871,3.32258275942877
"KL divergence",3.04183614905924,2.53704615868628,7.57235708180815,0.29049668693915,2.94881596928462
"KL divergence",2.82189638353884,0.213520720135421,2.87497996818274,2.61152207152918,3.07893582386896
"KL divergence",3.06452868040651,0.687911752611399,8.84221030864865,1.73313830513507,2.69421637989581
"KL divergence",2.60706595145166,2.08587361499667,7.90262999478728,0.27185559971258,2.90009000804275
"KL divergence",2.5035306927748,1.19685641955584,3.84607958141714,0.796100585721433,3.6555390781723
"KL divergence",3.03016548510641,1.6640612995252,4.88432318903506,0.215957369655371,3.2903439947404
"KL divergence",2.91922323638573,1.54069046257064,4.43781191715971,0.808804691769183,2.69688988337293
"KL divergence",3.59936612425372,2.11194211849943,3.65570262307301,0.767506887204945,2.59751010220498
"KL divergence",3.10267355991527,1.36043989099562,5.55857098195702,0.999483286868781,3.39025513967499
"KL divergence",3.80820482270792,4.8136188252829,5.16107756178826,0.13106354046613,3.01135707180947
"KL divergence",2.81181010650471,0.855950789991766,7.5565376249142,1.792123534251,3.44338945113122
"KL divergence",2.48868336202577,0.10882202303037,6.02438790723681,2.00451978947967,2.58861628593877
"KL divergence",2.96693079872057,0.880662058480084,4.06169368652627,3.29453326296061,2.53193461801857
"KL divergence",3.48836698802188,2.21101380651817,2.91585481958464,0.591416556853801,3.28276169719175
"KL divergence",2.4871034710668,0.773226923774928,7.90345874149352,0.665084072388709,3.32212216919288
"KL divergence",3.49032799247652,2.20751551445574,1.92580266855657,0.2598109212704,2.52144227502868
"KL divergence",2.8614254319109,1.7996868933551,2.97180586494505,0.268192428629845,3.20059279445559
"KL divergence",3.95271982764825,4.12742633838207,4.59249284118414,0.731065396685153,2.12549417279661
"KL divergence",3.34270401624963,1.63136834977195,1.91413246793672,0.828657464589924,2.87312038475648
"KL divergence",2.58123983861879,1.25298146391287,5.32310063485056,0.253538785036653,2.30553357396275
"KL divergence",2.82913438277319,0.625516506843269,3.24329918948933,0.593088059686124,2.86571971606463
"KL divergence",2.86673738388345,0.196431409567595,8.14838033169508,2.0907707605511,2.77770407730713
"KL divergence",3.07063306914642,1.69809767976403,2.45134596247226,0.437507147435099,3.55328147066757
"KL divergence",2.38712089369074,0.64046029234305,8.29754973528907,1.3884665328078,3.01216351799667
"KL divergence",2.95540301362053,1.2133293855004,2.97478632302955,0.268912294413894,3.42762838350609
"KL divergence",3.67714474676177,5.3841791418381,3.92549593700096,0.19078487996012,2.82280303305015
"KL divergence",3.80388863617554,1.58705592853948,1.41637909924611,0.560539118014276,2.91985825868323
"KL divergence",2.87680492270738,1.25623774947599,1.47550849243999,0.471636839210987,2.12571336887777
"KL divergence",2.57403180003166,0.617130720056593,7.77427273569629,1.59730084240437,3.12222561100498
"KL divergence",3.73833112185821,3.25337206013501,3.16099680960178,0.717680782545358,3.01573567092419
"KL divergence",3.14086965750903,1.37092078803107,5.05222393898293,1.50435946881771,3.34747318411246
"KL divergence",3.63804159453139,1.28269532695413,3.48006989108399,1.89419187838212,3.08304377598688
"KL divergence",2.98423431348056,2.11847580270842,3.28350210329518,0.6002641399391,3.19823566824198
"KL divergence",3.68201510515064,2.04797806683928,3.26190669322386,0.506758554838598,2.50593547476456
"KL divergence",3.40425020782277,3.41582941357046,7.39638079423457,0.417363769374788,2.14897972065955
"KL divergence",3.14913929440081,2.53354674205184,4.57350246375427,1.3401020760648,3.05915559642017
"KL divergence",3.32782033132389,2.5571651966311,7.20018683932722,0.414675702340901,2.61952307308093
"KL divergence",6.11011922126636,6.0381391341798,1.68835484888405,0.158628942444921,3.10617500217631
"KL divergence",4.09129293635488,3.43872204655781,2.59236092679203,0.235457643866539,3.12510624760762
"KL divergence",2.94012972619385,1.32113767554983,1.81114313425496,1.39458652120084,2.58746549021453
"KL divergence",6.54292386258021,8.94394237548113,1.88964807894081,0.0767199229449034,2.88605827838182
"KL divergence",2.39743798738346,1.02164218435064,2.92976023163646,0.645060739479959,2.31330500915647
"KL divergence",3.95611552055925,1.15640718955547,0.663463268429041,0.376407257281244,2.45290239574388
"KL divergence",2.63030435889959,0.850069262087345,8.3729741955176,0.125676896423101,3.24584995396435
"KL divergence",3.78828392829746,3.19205487379804,3.79614950856194,0.973985861055553,3.54884992353618
"KL divergence",2.6860104734078,1.98417279170826,4.92324547609314,0.3304851683788,2.79840663308278
"KL divergence",2.85281625576317,0.67847145954147,5.92644423013553,1.04485767195001,3.08111322578043
"KL divergence",2.84932404523715,1.39048846671358,5.79041344579309,1.17070419248194,3.55672326404601
"KL divergence",2.55226509412751,0.637273036409169,6.29330213880166,1.51237219572067,3.19490619003773
"KL divergence",2.53656516317278,0.846043594647199,8.94873142708093,2.87926769815385,2.83711666706949
"KL divergence",3.28539351699874,2.6069422904402,2.98708735499531,1.46806354634464,3.21018443675712
"KL divergence",2.86665288032964,1.19314547628164,4.81477997498587,1.47617704002187,3.66567887598649
"KL divergence",2.64760691905394,1.1824877653271,6.83919174131006,0.463604079559445,2.67952125519514
"KL divergence",2.50990167725831,0.353018299210817,9.18706209864467,0.704254244919866,3.27870399458334
"KL divergence",4.16787502588704,2.33867359580472,2.58451239904389,0.983865370508283,2.51566221471876
"KL divergence",2.80015234136954,1.73753491370007,7.44538705330342,0.5079157021828,3.00436054822057
"KL divergence",3.25071945786476,4.2369062686339,6.31562885362655,0.931910590734333,3.58589358860627
"KL divergence",3.24403941398486,1.53279908932745,1.24554795911536,1.38248809147626,3.20380983874202
"KL divergence",3.25278584845364,1.83748727664351,4.97794194845483,0.684514676686376,2.6803884934634
"KL divergence",2.78900275239721,0.693218803498894,2.43300364352763,1.73653922975063,2.73746759165078
"KL divergence",3.27448725700378,5.08730065776035,8.13186357496306,0.0157954567112029,3.40288287261501
"KL divergence",2.60763535276055,0.124326050281525,6.28585625905544,3.06421806802973,3.67096722126007
"KL divergence",2.93189394287765,0.795886623673141,5.43718297965825,2.7579401852563,2.84775936277583
"KL divergence",3.45237768255174,2.59340928634629,2.05884313210845,0.972532860469073,2.72984309354797
"KL divergence",2.65944251092151,0.943092587403953,0.684285894967616,0.902770950924605,2.22283281618729
"KL divergence",3.16576178185642,1.22575517743826,8.27405009418726,0.781749570742249,2.83648115117103
"KL divergence",3.6961597786285,3.59480914194137,2.62075854465365,0.592305078171194,3.36576009634882
"KL divergence",3.14633272355422,1.46634215721861,2.15655275853351,2.38330746069551,3.75949255656451
"KL divergence",2.932746745646,1.13911501364782,9.89870575256646,1.55811086297035,2.4155112891458
"KL divergence",2.68152638804168,0.632853573188186,6.9327507331036,1.11503389663994,2.51853381516412
"KL divergence",2.63105500489473,1.748714633286,4.46064868010581,1.15912402747199,2.71663890220225
"KL divergence",3.47967012086883,1.06513834325597,1.84044652385637,0.543500713538378,2.36094814958051
"KL divergence",2.6696110307239,1.75666944356635,0.951283087488264,1.56249085441232,3.11662260442972
"KL divergence",3.00275437999517,0.261006697546691,4.10975044593215,1.81168498005718,2.57284551393241
"KL divergence",3.09421363985166,0.854534392710775,4.11782635841519,0.570294309873134,3.4385386435315
"KL divergence",3.80514597287402,4.16046039201319,2.95705508207902,0.312400695402175,3.31714159576222
"KL divergence",2.85657291067764,2.99456334207207,8.39190287748352,1.38459231238812,2.06093151355162
"KL divergence",3.16124946577474,1.68286303523928,3.27693829778582,0.94375079497695,2.33272479381412
"KL divergence",2.57461996283382,1.0744808241725,8.99182627676055,1.60206654109061,2.92040110798553
"KL divergence",3.27613066881895,2.00948913348839,5.27391293318942,0.606253005098552,3.0257707927376
"KL divergence",2.60786229977384,1.84556915424764,4.44858958013356,1.05332236271352,2.21217339159921
"KL divergence",3.50202363915741,1.34983913972974,3.73326235450804,2.30214534793049,3.0636569368653
"KL divergence",3.73789631063119,2.6128166099079,1.81914124870673,0.426696094218642,2.52744006225839
"KL divergence",3.09114726493135,1.55428686412051,1.26032298896462,0.565655892714858,2.80353395268321
"KL divergence",3.60834402032197,3.77862130990252,4.19132475508377,0.701992691028863,3.64533914951608
"KL divergence",3.04735065670684,1.01317074149847,8.16510047530755,0.482473466545343,3.13067014794797
"KL divergence",2.76269922032952,0.849569372367114,4.66928569134325,0.725270693656057,2.29381492827088
"KL divergence",3.93319901777431,4.61630393285304,3.17635514074937,0.551930316723883,3.26395478565246
"KL divergence",2.84040257101879,2.2986595868133,9.31751121534035,0.219260382000357,3.64477879367769
"KL divergence",3.92577667720616,1.06354469200596,1.41058277571574,0.690210172906518,3.148178094998
"KL divergence",2.85671719582751,0.40319315623492,6.96154039353132,2.20853777369484,2.50364248640835
"KL divergence",2.76322498684749,1.83238278143108,4.2145043076016,2.74157627020031,3.35414492059499
"KL divergence",2.8790601179935,1.64176234044135,3.66616872372106,0.432410521898419,2.22087072907016
"KL divergence",3.11394990189001,0.943409081082791,2.43227539584041,1.6999010485597,3.38564359815791
"KL divergence",3.10665448661894,1.31208578590304,3.49901459179819,0.443766545504332,2.84021171741188
"KL divergence",2.60727115673944,0.592766986228526,4.05856008641422,2.0784519566223,2.90766087826341
"KL divergence",2.79445075429976,1.08706124592572,1.72331166919321,0.0906157516874373,3.29973640153185
"KL divergence",3.36608191253617,4.4033265253529,6.92921911133453,0.0874734669923782,2.24528653779998
"KL divergence",2.76481575099751,0.452667167410254,9.75508672650903,1.23123777098954,2.83975090831518
"KL divergence",3.94878450082615,4.79449113830924,2.65169719001278,0.0470885075628757,3.05781159782782
"KL divergence",3.50379778305069,3.87653708457947,3.96164182107896,0.318382948171347,2.31771439546719
"KL divergence",2.9126926488243,0.906193412374705,5.88162772357464,2.48343049548566,3.32809783751145
"KL divergence",2.75724482256919,1.91994690569118,6.33896207436919,0.936717323493212,3.36970766540617
"KL divergence",3.1709507945925,2.59550716960803,6.58345241332427,0.70534378523007,2.95237251091748
"KL divergence",3.70748197892681,2.03747268998995,0.719636613503098,1.18458727374673,2.91990826604888
"KL divergence",3.98901553591713,3.97668971912935,6.29142761928961,0.112398948986083,2.45961522450671
"KL divergence",3.00729372771457,2.45386064285412,2.50380003126338,0.593783385120332,2.63463305076584
"KL divergence",2.73863532813266,0.548062233719975,0.754166711121798,0.678289977367967,2.05355220474303
"KL divergence",2.61665708385408,1.52042917674407,4.73130760481581,0.62406272161752,2.91609510779381
"KL divergence",3.51710737450048,4.32150677079335,3.41691818553954,0.0952957244589925,4.02988348156214
"KL divergence",2.85263840807602,0.955160327721387,2.92422740254551,0.848262226209044,3.47086272668093
"KL divergence",2.93409510981292,1.00968693615869,4.64944278821349,0.280097885988653,2.36289793625474
"KL divergence",2.78466769028455,0.581361663062125,1.94078104104847,0.243635338265449,3.5894306236878
"KL divergence",2.82339449971914,2.50063335988671,0.538712062407285,1.01984087377787,2.72251390852034
"KL divergence",4.43162757670507,9.5784743479453,4.19457393931225,0.196215454488993,2.62074987171218
"KL divergence",4.62272877572104,8.46139574889094,4.40032974118367,0.329582772683352,2.87829004926607
"KL divergence",3.51153398165479,6.08345354674384,5.87334780255333,0.339159714058042,3.31089746206999
"KL divergence",2.55882184952497,0.298713545780629,4.94351095054299,2.95573802432045,2.57840859238058
"KL divergence",3.93871128791943,2.87349086953327,1.06875442201272,0.0837279483675957,3.53197711752728
"KL divergence",3.02705230889842,1.1063108057715,5.26755813742056,1.09280227450654,3.81985001964495
"KL divergence",2.69168668193743,0.717031077947468,7.69888199400157,1.9544770126231,3.42429308919236
"KL divergence",2.97563419910148,0.559604479931295,6.01021266309544,1.8772535212338,3.62518710549921
"KL divergence",2.6919490355067,0.528652563225478,3.25668658595532,2.08893026225269,2.46639092452824
"KL divergence",3.22864906396717,0.958123835735023,1.95081623271108,0.624311859719455,3.13459725817665
"KL divergence",4.31252083042637,5.42298394488171,2.4804470106028,0.217729317955673,2.64374680118635
"KL divergence",2.44560731574893,0.32551120268181,5.69890196202323,1.88376405509189,3.04038957692683
"KL divergence",2.8576427558437,0.395722158718854,5.84007874131203,3.22632486233488,2.68324307631701
"KL divergence",4.43409516476095,3.30563758732751,1.81958826025948,0.23700681515038,3.16689160186797
"KL divergence",2.96867932891473,1.28989808727056,2.26998339872807,2.59255870478228,2.86688214400783
"KL divergence",2.98194097122177,1.60028411075473,4.47386971209198,0.500238181557506,2.5126025499776
"KL divergence",3.0617120093666,2.54994943039492,3.47039363346994,1.01885067531839,3.34233691683039
"KL divergence",2.88437460782006,0.760971666313708,6.69644406763837,0.937223709188402,2.69392508780584
"KL divergence",3.02344370167702,0.277236762922257,5.64295886782929,1.91850431961939,3.08430938050151
"KL divergence",4.13142012897879,5.24270339636132,8.57317942194641,0.366234669927508,3.08409094111994
"KL divergence",3.40038379887119,2.43727451190352,2.65335737960413,0.571999759413302,3.59887796221301
"KL divergence",2.40754104685038,0.233083551283926,7.87257020594552,2.82256061444059,2.89860398275778
"KL divergence",3.2461114297621,1.91328139975667,3.13969966955483,2.05499364295974,3.45972131472081
"KL divergence",3.09991568094119,1.0461014858447,3.44145974610001,1.85801886254922,2.87598961265758
"KL divergence",3.40460165403783,3.04957647807896,3.27374991960824,0.447699723299593,3.37106845341623
"KL divergence",3.82946668425575,3.27448964118958,3.0589032266289,0.534455517772585,2.57937103277072
"KL divergence",2.64833920402452,1.11675151390955,2.95307837892324,0.378591746557504,2.20491141779348
"KL divergence",2.81352552818134,1.2378560565412,2.43345000082627,1.98267648695037,3.01690604770556
"KL divergence",3.00167764304206,2.01995434006676,4.71079458016902,0.561329703778028,3.77844681730494
"KL divergence",2.75623834691942,1.92957116989419,6.14283582894132,0.422297783661634,3.38416272541508
"KL divergence",2.61407301295549,0.440328968688846,1.84112187474966,0.450101811438799,2.4611362372525
"KL divergence",3.71675885515288,1.63697525626048,0.0111748115159571,0.0755953299812973,2.88348972331733
"KL divergence",3.50155545165762,3.60390524379909,9.15212930412963,0.228876362089068,3.36459910962731
"KL divergence",3.37749418569729,3.36162918480113,6.9267475255765,0.628650411963463,3.17787307081744
"KL divergence",3.4220515168272,3.08253695722669,5.59456661343575,0.64539315411821,3.33279182435945
"KL divergence",2.56398315541446,0.230142530053854,1.60821661120281,2.3646652046591,3.577527301386
"KL divergence",3.04011682514101,0.811290491838008,4.60098258685321,1.10667332541198,3.34955705562606
"KL divergence",3.01037067547441,2.29628355940804,5.22629852639511,0.0857899617403746,3.04348233155906
"KL divergence",3.34379835287109,1.41548816580325,1.45669698948041,1.17797001264989,2.77338257990777
"KL divergence",4.24788683420047,6.01497783791274,3.05555075872689,0.147944949567318,2.83011673251167
"KL divergence",2.88254959275946,0.549891926348209,2.53485196502879,0.491215356159955,2.76639204239473
"KL divergence",2.71522246068344,2.33238332904875,6.66601372649893,0.266949573997408,3.6005147988908
"KL divergence",4.46298066759482,5.32707915874198,3.40408619726077,0.362854569684714,2.94307188363746
"KL divergence",2.77547562494874,1.08084737788886,2.2296679764986,1.63136560702696,3.48276337608695
"KL divergence",2.53282511141151,0.593262165784836,8.59729658579454,1.58843123354018,3.36083208210766
"KL divergence",2.71803295006976,1.59534092992544,7.45988019742072,0.152501242700964,2.50945024192333
"KL divergence",3.98765264544636,2.89173599565402,2.1951090474613,0.829530593473464,3.57296640286222
"KL divergence",2.99991888692603,0.783193425741047,9.38280411297455,1.79012433625758,2.8678199253045
"KL divergence",2.94964711181819,1.31884067086503,2.01722901547328,0.736204644199461,3.4468256495893
"KL divergence",3.4154328959994,0.507563292048872,3.9893100480549,1.97819340974092,3.75537812244147
"KL divergence",3.43167238403112,2.94156129471958,8.71329753426835,0.39182587293908,2.72449085954577
"KL divergence",3.14023053506389,4.34723684098572,5.54942219750956,0.0429360917769372,3.54693237924948
"KL divergence",2.52673350274563,0.4661671561189,5.6017980678007,1.72956796362996,3.46109088975936
"KL divergence",3.72303545940667,4.44182428298518,4.45325778797269,0.524779669940472,2.40646407241002
"KL divergence",2.84777282737195,1.23261510394514,1.76113643450662,2.40839146077633,2.89057359565049
"KL divergence",2.42012184113264,0.683845174498856,8.61002724384889,0.70035494165495,3.08327313279733
"KL divergence",3.14203036017716,1.55280841514468,4.05391527106985,0.963928860146552,3.13888385891914
"KL divergence",4.24150354927406,2.11347796954215,1.7865396826528,0.689469624776393,2.68394863931462
"KL divergence",4.60993968183175,4.52328054700047,2.52141662174836,0.39680004818365,3.35007852641866
"KL divergence",4.1674795281142,3.62297541229054,3.2706137560308,0.975030593108386,2.85282758297399
"KL divergence",2.83868413418531,0.247983599547297,1.41332515981048,1.12473100889474,2.45383795583621
"KL divergence",2.60266268625855,0.84727457491681,8.55821304488927,1.6017808765173,2.82379108481109
"KL divergence",2.89230531547219,1.22948502656072,7.41107867332175,1.66968817822635,2.41814118577167
"KL divergence",2.64619297813624,1.02614424424246,1.19243295164779,1.23081762809306,2.70294654648751
"KL divergence",4.00103111984208,6.16085909074172,4.05524807050824,0.201970608904958,3.0147359916009
"KL divergence",4.00017229607329,5.01024997327477,4.44426089758053,0.408228088635951,2.88618103135377
"KL divergence",3.09744543861598,2.24678110098466,9.39164150506258,0.964897354133427,3.61269523389637
"KL divergence",3.59783662715927,3.30462455516681,6.20737391291186,0.726728143636137,3.34612275473773
"KL divergence",2.97069859225303,0.603000852279365,9.02622532797977,1.08648224966601,2.62348060728982
"KL divergence",3.7889755750075,1.27637648256496,2.41276115877554,1.10018420033157,3.26779461465776
